ID_Registro,ID_Condominio,Nome_Condominio,Data_Mes_Referencia,Receita_Bruta_Mensal,Receita_Liquida_Mensal,Total_Unidades,Unidades_Inadimplentes,Percentual_Inadimplencia,Total_Despesas_Mensal,Fluxo_de_Caixa_Mensal
2866,00addb44-8580-4116-a730-48ce88deb856,Condomínio Silveira Residence,2004-10,34025.12,29625.32,116,15,12.93,4883.27,24742.05
2867,8c304bf1-67fc-4c63-b8ca-60329d25df09,Condomínio Rezende Residence,2004-10,67136.08,61298.16,184,16,8.7,8341.48,52956.68
2868,2417cdac-063f-4b98-8adc-d27fc5106bda,Condomínio Câmara Residence,2004-10,45033.439999999995,41382.079999999994,74,6,8.11,4186.16,37195.92
2869,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Condomínio Viana Residence,2004-10,37253.399999999994,30830.399999999998,116,20,17.24,4716.78,26113.62
2870,adcf053b-b285-4a2a-baf4-567e5e133405,Condomínio Dias Residence,2004-10,20209.5,16167.6,45,9,20.0,2699.31,13468.29
2871,878f982d-a145-47e6-a668-a11e623ba01b,Condomínio Novais Residence,2004-10,108140.34000000001,94798.35,154,19,12.34,15126.8,79671.55
2872,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Condomínio Ribeiro Residence,2004-10,100991.67,88268.31,127,16,12.6,8555.43,79712.88
2873,e18129c5-8829-4b7b-a394-407ca6d24c88,Condomínio Machado Residence,2004-10,29654.5,25502.870000000003,50,7,14.0,1993.71,23509.16
2874,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Condomínio da Luz Residence,2004-10,106045.44,88923.52,192,31,16.15,14909.26,74014.26
2875,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Condomínio Câmara Residence,2004-10,43156.52,35127.4,172,32,18.6,7539.54,27587.86
2876,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Condomínio Teixeira Residence,2004-10,61326.45,56329.479999999996,135,11,8.15,4630.71,51698.77
2877,ff2d33bd-23b2-42c1-8f81-6638923db54d,Condomínio Santos Residence,2004-10,55355.55,50694.030000000006,95,8,8.42,3960.94,46733.09
2878,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Condomínio Campos Residence,2004-10,26583.829999999998,24538.92,91,7,7.69,3347.5,21191.42
2879,253db626-4b43-46db-b943-95446cbccacf,Condomínio Rocha Residence,2004-10,128628.14,105503.98,178,32,17.98,6429.93,99074.05
2880,1c62a233-ac32-4dcd-9453-71aee0e73760,Condomínio da Mota Residence,2004-10,90206.72,81045.1,128,13,10.16,8134.59,72910.51
2881,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Condomínio Martins Residence,2004-10,72574.15000000001,64573.850000000006,127,14,11.02,11238.16,53335.69
2882,7fd9e383-5585-4b72-a376-046c645fbc55,Condomínio Lima Residence,2004-10,38557.799999999996,35448.299999999996,124,10,8.06,6814.08,28634.22
2883,f0b62a3b-49ea-4fd6-882b-150134824b98,Condomínio Cardoso Residence,2004-10,60391.56,54264.88,138,14,10.14,6564.68,47700.2
2884,be7155e3-a916-4734-b72a-e2d43acc9d8b,Condomínio da Mata Residence,2004-10,63223.159999999996,58012.46,182,15,8.24,7344.86,50667.6
2885,14060d70-6024-4716-8a1b-84f78703bf43,Condomínio Silva Residence,2004-10,32498.4,26811.18,80,14,17.5,3053.03,23758.15
2886,7a21daf7-fd38-471c-a514-336ebcd8d394,Condomínio Nunes Residence,2004-10,91182.0,85103.2,195,13,6.67,12463.19,72640.01
2887,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Condomínio Barbosa Residence,2004-10,32561.550000000003,27599.79,105,16,15.24,4901.09,22698.7
2888,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Condomínio Barbosa Residence,2004-10,99966.58,90419.21,178,17,9.55,14192.5,76226.71
2889,dc6aaba2-39be-4d03-9f73-fa22638d7209,Condomínio Barros Residence,2004-10,90771.93000000001,83871.14,171,13,7.6,10167.72,73703.42
2890,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Condomínio Rodrigues Residence,2004-10,47678.399999999994,43894.399999999994,126,10,7.94,4395.79,39498.61
2891,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Condomínio Macedo Residence,2004-10,64049.79,52593.73,123,22,17.89,8475.89,44117.84
2892,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Condomínio Fonseca Residence,2004-10,78695.95999999999,64643.11,196,35,17.86,12583.13,52059.98
2893,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Condomínio Barros Residence,2004-10,24099.980000000003,21563.14,38,4,10.53,1759.3,19803.84
2894,2f122b81-3864-4350-a531-6d526f45f20e,Condomínio Silva Residence,2004-10,65945.48999999999,58531.5,169,19,11.24,5893.52,52637.98
2895,86fc046d-8195-4a8b-9cd2-8d850f101f63,Condomínio da Mata Residence,2004-10,56050.32,51876.36,94,7,7.45,6553.65,45322.71
2896,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Condomínio da Luz Residence,2004-10,86594.58,74068.32,159,23,14.47,11980.08,62088.24
2897,09484f1e-1fc9-488c-9051-5c02294f520a,Condomínio Lopes Residence,2004-10,49373.97,39569.21,141,28,19.86,8160.47,31408.74
2898,5b89677d-d555-419b-8d65-72b587eac14f,Condomínio Nogueira Residence,2004-10,40692.78,35166.6,81,11,13.58,2683.07,32483.53
2899,d343d050-ee12-4179-8176-16bb5946afc3,Condomínio Oliveira Residence,2004-10,64359.399999999994,58842.88,140,12,8.57,6424.52,52418.36
2900,fe70fdf9-c1b4-4e50-b178-362214db3064,Condomínio Dias Residence,2004-10,13959.36,11923.619999999999,48,7,14.58,2089.68,9833.94
2901,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Condomínio Borges Residence,2004-11,59922.450000000004,50757.840000000004,85,13,15.29,4975.05,45782.79
2902,4b318b08-c374-4caf-b794-97f73f2d302d,Condomínio Machado Residence,2004-11,23883.719999999998,20187.43,84,13,15.48,4993.18,15194.25
2903,25a3f974-4936-4e14-b233-c91f488a52e7,Condomínio Moreira Residence,2004-11,76090.05,63004.5,157,27,17.2,7855.37,55149.13
2904,ca70cd5c-98e5-420b-817e-0d9154f63967,Condomínio Fonseca Residence,2004-11,43892.28,38694.509999999995,76,9,11.84,5494.69,33199.82
2905,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Condomínio Gomes Residence,2004-11,64335.46,55730.079999999994,157,21,13.38,9796.34,45933.74
2906,0567bae3-1cdc-430c-be11-50e095cb9432,Condomínio Siqueira Residence,2004-11,84990.09999999999,70406.0,169,29,17.16,5530.09,64875.91
2907,83428d4e-6dc2-4efc-b4d7-143589f87946,Condomínio Freitas Residence,2004-11,142811.46,126222.25,198,23,11.62,15462.9,110759.35
2908,8202ccf4-a9d7-4275-b005-8c1f59996c30,Condomínio Fogaça Residence,2004-11,49693.0,44226.770000000004,100,11,11.0,4508.06,39718.71
2909,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Condomínio Casa Grande Residence,2004-11,100866.98999999999,80968.06,147,29,19.73,13568.43,67399.63
2910,a6351593-4a2a-4d70-9384-39029662dcc9,Condomínio da Rosa Residence,2004-11,28648.32,25317.12,43,5,11.63,3160.72,22156.4
2911,837a214a-f24e-46f2-856f-9331ff876072,Condomínio Ferreira Residence,2004-11,45965.15,40592.600000000006,77,9,11.69,4987.98,35604.62
2912,6e726857-07dc-453a-a8fc-4ab9031612b1,Condomínio Aragão Residence,2004-11,91412.09999999999,81567.72,130,14,10.77,7781.17,73786.55
2913,7ae0abaf-2a80-449f-b116-d0f5462a1057,Condomínio Correia Residence,2004-11,97067.52,84934.08,192,24,12.5,11648.66,73285.42
2914,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Condomínio Silva Residence,2004-11,57145.64,54160.42,134,7,5.22,8660.73,45499.69
2915,d7450181-3b8b-4d1d-9200-84a710e44b85,Condomínio Fogaça Residence,2004-11,35397.0,28933.2,115,21,18.26,6730.31,22202.89
2916,00addb44-8580-4116-a730-48ce88deb856,Condomínio Silveira Residence,2004-11,34025.12,30211.96,116,13,11.21,5511.59,24700.37
2917,8c304bf1-67fc-4c63-b8ca-60329d25df09,Condomínio Rezende Residence,2004-11,67136.08,56554.85,184,29,15.76,8335.41,48219.44
2918,2417cdac-063f-4b98-8adc-d27fc5106bda,Condomínio Câmara Residence,2004-11,45033.439999999995,38947.84,74,10,13.51,5786.23,33161.61
2919,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Condomínio Viana Residence,2004-11,37253.399999999994,31472.699999999997,116,18,15.52,6642.23,24830.47
2920,adcf053b-b285-4a2a-baf4-567e5e133405,Condomínio Dias Residence,2004-11,20209.5,17065.8,45,7,15.56,1841.32,15224.48
2921,878f982d-a145-47e6-a668-a11e623ba01b,Condomínio Novais Residence,2004-11,108140.34000000001,89882.88,154,26,16.88,8133.43,81749.45
2922,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Condomínio Ribeiro Residence,2004-11,100991.67,92244.36,127,11,8.66,13115.24,79129.12
2923,e18129c5-8829-4b7b-a394-407ca6d24c88,Condomínio Machado Residence,2004-11,29654.5,26689.050000000003,50,5,10.0,3129.45,23559.6
2924,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Condomínio da Luz Residence,2004-11,106045.44,87818.88,192,33,17.19,14214.45,73604.43
2925,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Condomínio Câmara Residence,2004-11,43156.52,35378.31,172,31,18.02,7778.87,27599.44
2926,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Condomínio Teixeira Residence,2004-11,61326.45,54058.13,135,16,11.85,4484.37,49573.76
2927,ff2d33bd-23b2-42c1-8f81-6638923db54d,Condomínio Santos Residence,2004-11,55355.55,44284.44,95,19,20.0,8289.34,35995.1
2928,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Condomínio Campos Residence,2004-11,26583.829999999998,23954.66,91,9,9.89,4516.53,19438.13
2929,253db626-4b43-46db-b943-95446cbccacf,Condomínio Rocha Residence,2004-11,128628.14,119956.58,178,12,6.74,7033.18,112923.4
2930,1c62a233-ac32-4dcd-9453-71aee0e73760,Condomínio da Mota Residence,2004-11,90206.72,76111.92,128,20,15.62,7532.59,68579.33
2931,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Condomínio Martins Residence,2004-11,72574.15000000001,62288.05,127,18,14.17,4497.65,57790.4
2932,7fd9e383-5585-4b72-a376-046c645fbc55,Condomínio Lima Residence,2004-11,38557.799999999996,34515.45,124,13,10.48,4035.96,30479.49
2933,f0b62a3b-49ea-4fd6-882b-150134824b98,Condomínio Cardoso Residence,2004-11,60391.56,50326.3,138,23,16.67,7405.76,42920.54
2934,be7155e3-a916-4734-b72a-e2d43acc9d8b,Condomínio da Mata Residence,2004-11,63223.159999999996,56275.56,182,20,10.99,7636.46,48639.1
2935,14060d70-6024-4716-8a1b-84f78703bf43,Condomínio Silva Residence,2004-11,32498.4,27623.64,80,12,15.0,2690.29,24933.35
2936,7a21daf7-fd38-471c-a514-336ebcd8d394,Condomínio Nunes Residence,2004-11,91182.0,84635.6,195,14,7.18,13262.19,71373.41
2937,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Condomínio Barbosa Residence,2004-11,32561.550000000003,27599.79,105,16,15.24,5919.45,21680.34
2938,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Condomínio Barbosa Residence,2004-11,99966.58,85926.33,178,25,14.04,15243.66,70682.67
2939,dc6aaba2-39be-4d03-9f73-fa22638d7209,Condomínio Barros Residence,2004-11,90771.93000000001,85994.46,171,9,5.26,13541.64,72452.82
2940,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Condomínio Rodrigues Residence,2004-11,47678.399999999994,39353.6,126,22,17.46,5437.25,33916.35
2941,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Condomínio Macedo Residence,2004-11,64049.79,60404.68,123,7,5.69,4209.14,56195.54
2942,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Condomínio Fonseca Residence,2004-11,78695.95999999999,66249.15,196,31,15.82,13403.89,52845.26
2943,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Condomínio Barros Residence,2004-11,24099.980000000003,20294.72,38,6,15.79,3256.52,17038.2
2944,2f122b81-3864-4350-a531-6d526f45f20e,Condomínio Silva Residence,2004-11,65945.48999999999,54239.189999999995,169,30,17.75,6502.24,47736.95
2945,86fc046d-8195-4a8b-9cd2-8d850f101f63,Condomínio da Mata Residence,2004-11,56050.32,47106.119999999995,94,15,15.96,4474.33,42631.79
2946,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Condomínio da Luz Residence,2004-11,86594.58,78969.9,159,14,8.81,13597.92,65371.98
2947,09484f1e-1fc9-488c-9051-5c02294f520a,Condomínio Lopes Residence,2004-11,49373.97,44471.590000000004,141,14,9.93,9067.2,35404.39
2948,5b89677d-d555-419b-8d65-72b587eac14f,Condomínio Nogueira Residence,2004-11,40692.78,32654.7,81,16,19.75,5553.04,27101.66
2949,d343d050-ee12-4179-8176-16bb5946afc3,Condomínio Oliveira Residence,2004-11,64359.399999999994,57004.04,140,16,11.43,9004.77,47999.27
2950,fe70fdf9-c1b4-4e50-b178-362214db3064,Condomínio Dias Residence,2004-11,13959.36,12505.26,48,5,10.42,2047.53,10457.73
2951,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Condomínio Borges Residence,2004-12,59922.450000000004,54282.69,85,8,9.41,6928.35,47354.34
2952,4b318b08-c374-4caf-b794-97f73f2d302d,Condomínio Machado Residence,2004-12,23883.719999999998,22462.07,84,5,5.95,3262.67,19199.4
2953,25a3f974-4936-4e14-b233-c91f488a52e7,Condomínio Moreira Residence,2004-12,76090.05,63973.799999999996,157,25,15.92,9086.55,54887.25
2954,ca70cd5c-98e5-420b-817e-0d9154f63967,Condomínio Fonseca Residence,2004-12,43892.28,36961.92,76,12,15.79,4782.11,32179.81
2955,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Condomínio Gomes Residence,2004-12,64335.46,56139.85999999999,157,20,12.74,8190.21,47949.65
2956,0567bae3-1cdc-430c-be11-50e095cb9432,Condomínio Siqueira Residence,2004-12,84990.09999999999,76440.8,169,17,10.06,8879.03,67561.77
2957,83428d4e-6dc2-4efc-b4d7-143589f87946,Condomínio Freitas Residence,2004-12,142811.46,123337.17,198,27,13.64,12057.71,111279.46
2958,8202ccf4-a9d7-4275-b005-8c1f59996c30,Condomínio Fogaça Residence,2004-12,49693.0,42239.05,100,15,15.0,4760.25,37478.8
2959,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Condomínio Casa Grande Residence,2004-12,100866.98999999999,83712.73999999999,147,25,17.01,12218.85,71493.89
2960,a6351593-4a2a-4d70-9384-39029662dcc9,Condomínio da Rosa Residence,2004-12,28648.32,26649.6,43,3,6.98,1845.56,24804.04
2961,837a214a-f24e-46f2-856f-9331ff876072,Condomínio Ferreira Residence,2004-12,45965.15,43577.350000000006,77,4,5.19,4168.4,39408.95
2962,6e726857-07dc-453a-a8fc-4ab9031612b1,Condomínio Aragão Residence,2004-12,91412.09999999999,75239.19,130,23,17.69,5378.76,69860.43
2963,7ae0abaf-2a80-449f-b116-d0f5462a1057,Condomínio Correia Residence,2004-12,97067.52,78361.8,192,37,19.27,12181.51,66180.29
2964,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Condomínio Silva Residence,2004-12,57145.64,46484.14,134,25,18.66,5686.26,40797.88
2965,d7450181-3b8b-4d1d-9200-84a710e44b85,Condomínio Fogaça Residence,2004-12,35397.0,29856.600000000002,115,18,15.65,5006.58,24850.02
2966,00addb44-8580-4116-a730-48ce88deb856,Condomínio Silveira Residence,2004-12,34025.12,29038.68,116,17,14.66,3811.76,25226.92
2967,8c304bf1-67fc-4c63-b8ca-60329d25df09,Condomínio Rezende Residence,2004-12,67136.08,61663.03,184,15,8.15,8714.2,52948.83
2968,2417cdac-063f-4b98-8adc-d27fc5106bda,Condomínio Câmara Residence,2004-12,45033.439999999995,40773.52,74,7,9.46,6175.58,34597.94
2969,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Condomínio Viana Residence,2004-12,37253.399999999994,32757.3,116,14,12.07,4935.53,27821.77
2970,adcf053b-b285-4a2a-baf4-567e5e133405,Condomínio Dias Residence,2004-12,20209.5,18413.100000000002,45,4,8.89,2435.07,15978.03
2971,878f982d-a145-47e6-a668-a11e623ba01b,Condomínio Novais Residence,2004-12,108140.34000000001,98309.40000000001,154,14,9.09,14347.12,83962.28
2972,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Condomínio Ribeiro Residence,2004-12,100991.67,85882.68000000001,127,19,14.96,10379.43,75503.25
2973,e18129c5-8829-4b7b-a394-407ca6d24c88,Condomínio Machado Residence,2004-12,29654.5,27875.230000000003,50,3,6.0,3766.53,24108.7
2974,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Condomínio da Luz Residence,2004-12,106045.44,92237.44,192,25,13.02,7180.81,85056.63
2975,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Condomínio Câmara Residence,2004-12,43156.52,38640.14,172,18,10.47,9360.27,29279.87
2976,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Condomínio Teixeira Residence,2004-12,61326.45,52695.32,135,19,14.07,6663.97,46031.35
2977,ff2d33bd-23b2-42c1-8f81-6638923db54d,Condomínio Santos Residence,2004-12,55355.55,52442.100000000006,95,5,5.26,3366.78,49075.32
2978,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Condomínio Campos Residence,2004-12,26583.829999999998,22786.14,91,13,14.29,3967.01,18819.13
2979,253db626-4b43-46db-b943-95446cbccacf,Condomínio Rocha Residence,2004-12,128628.14,104781.35,178,33,18.54,13163.44,91617.91
2980,1c62a233-ac32-4dcd-9453-71aee0e73760,Condomínio da Mota Residence,2004-12,90206.72,72588.22,128,25,19.53,5390.21,67198.01
2981,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Condomínio Martins Residence,2004-12,72574.15000000001,62288.05,127,18,14.17,6557.3,55730.75
2982,7fd9e383-5585-4b72-a376-046c645fbc55,Condomínio Lima Residence,2004-12,38557.799999999996,35448.299999999996,124,10,8.06,6850.95,28597.35
2983,f0b62a3b-49ea-4fd6-882b-150134824b98,Condomínio Cardoso Residence,2004-12,60391.56,52514.4,138,18,13.04,4583.16,47931.24
2984,be7155e3-a916-4734-b72a-e2d43acc9d8b,Condomínio da Mata Residence,2004-12,63223.159999999996,53149.14,182,29,15.93,10849.88,42299.26
2985,14060d70-6024-4716-8a1b-84f78703bf43,Condomínio Silva Residence,2004-12,32498.4,28436.100000000002,80,10,12.5,5407.2,23028.9
2986,7a21daf7-fd38-471c-a514-336ebcd8d394,Condomínio Nunes Residence,2004-12,91182.0,84168.0,195,15,7.69,14157.71,70010.29
2987,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Condomínio Barbosa Residence,2004-12,32561.550000000003,28840.23,105,12,11.43,6272.45,22567.78
2988,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Condomínio Barbosa Residence,2004-12,99966.58,91542.43000000001,178,15,8.43,10336.32,81206.11
2989,dc6aaba2-39be-4d03-9f73-fa22638d7209,Condomínio Barros Residence,2004-12,90771.93000000001,73254.54000000001,171,33,19.3,9947.31,63307.23
2990,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Condomínio Rodrigues Residence,2004-12,47678.399999999994,42002.399999999994,126,15,11.9,5733.26,36269.14
2991,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Condomínio Macedo Residence,2004-12,64049.79,54155.92,123,19,15.45,8304.36,45851.56
2992,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Condomínio Fonseca Residence,2004-12,78695.95999999999,73074.81999999999,196,14,7.14,12408.6,60666.22
2993,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Condomínio Barros Residence,2004-12,24099.980000000003,20928.93,38,5,13.16,1979.56,18949.37
2994,2f122b81-3864-4350-a531-6d526f45f20e,Condomínio Silva Residence,2004-12,65945.48999999999,61262.969999999994,169,12,7.1,6489.84,54773.13
2995,86fc046d-8195-4a8b-9cd2-8d850f101f63,Condomínio da Mata Residence,2004-12,56050.32,49491.24,94,11,11.7,6867.32,42623.92
2996,cf8ad419-6ac2-40d9-b9a2-aeb20efb1836,Condomínio da Luz Residence,2004-12,86594.58,69711.36,159,31,19.5,13241.47,56469.89
2997,09484f1e-1fc9-488c-9051-5c02294f520a,Condomínio Lopes Residence,2004-12,49373.97,41320.060000000005,141,23,16.31,7152.37,34167.69
2998,5b89677d-d555-419b-8d65-72b587eac14f,Condomínio Nogueira Residence,2004-12,40692.78,36673.74,81,8,9.88,3238.94,33434.8
2999,d343d050-ee12-4179-8176-16bb5946afc3,Condomínio Oliveira Residence,2004-12,64359.399999999994,58842.88,140,12,8.57,8230.51,50612.37
3000,fe70fdf9-c1b4-4e50-b178-362214db3064,Condomínio Dias Residence,2004-12,13959.36,12796.08,48,4,8.33,1981.99,10814.09
3001,502ac7fb-6345-4dbb-9d66-1a38e090ad43,Condomínio Borges Residence,2005-01,59922.450000000004,52167.78,85,11,12.94,2788.1,49379.68
3002,4b318b08-c374-4caf-b794-97f73f2d302d,Condomínio Machado Residence,2005-01,23883.719999999998,22462.07,84,5,5.95,5019.11,17442.96
3003,25a3f974-4936-4e14-b233-c91f488a52e7,Condomínio Moreira Residence,2005-01,76090.05,71243.55,157,10,6.37,6469.18,64774.37
3004,ca70cd5c-98e5-420b-817e-0d9154f63967,Condomínio Fonseca Residence,2005-01,43892.28,37539.45,76,11,14.47,6623.14,30916.31
3005,7723aa4e-80bd-47f9-9f94-85a58682bcfa,Condomínio Gomes Residence,2005-01,64335.46,59418.1,157,12,7.64,10725.31,48692.79
3006,0567bae3-1cdc-430c-be11-50e095cb9432,Condomínio Siqueira Residence,2005-01,84990.09999999999,72920.5,169,24,14.2,8661.78,64258.72
3007,83428d4e-6dc2-4efc-b4d7-143589f87946,Condomínio Freitas Residence,2005-01,142811.46,131271.13999999998,198,16,8.08,12950.61,118320.53
3008,8202ccf4-a9d7-4275-b005-8c1f59996c30,Condomínio Fogaça Residence,2005-01,49693.0,42239.05,100,15,15.0,6718.18,35520.87
3009,d3447539-8dbf-4bc5-8d9b-46012374ae1c,Condomínio Casa Grande Residence,2005-01,100866.98999999999,91946.78,147,13,8.84,10851.52,81095.26
3010,a6351593-4a2a-4d70-9384-39029662dcc9,Condomínio da Rosa Residence,2005-01,28648.32,25317.12,43,5,11.63,3171.17,22145.95
3011,837a214a-f24e-46f2-856f-9331ff876072,Condomínio Ferreira Residence,2005-01,45965.15,38801.75,77,12,15.58,3899.99,34901.76
3012,6e726857-07dc-453a-a8fc-4ab9031612b1,Condomínio Aragão Residence,2005-01,91412.09999999999,74536.01999999999,130,24,18.46,6093.28,68442.74
3013,7ae0abaf-2a80-449f-b116-d0f5462a1057,Condomínio Correia Residence,2005-01,97067.52,83922.96,192,26,13.54,12873.36,71049.6
3014,3eef32ed-3c5b-4b2e-beef-5c36e7b4da8c,Condomínio Silva Residence,2005-01,57145.64,52028.119999999995,134,12,8.96,7969.47,44058.65
3015,d7450181-3b8b-4d1d-9200-84a710e44b85,Condomínio Fogaça Residence,2005-01,35397.0,30780.0,115,15,13.04,5592.75,25187.25
3016,00addb44-8580-4116-a730-48ce88deb856,Condomínio Silveira Residence,2005-01,34025.12,31971.88,116,7,6.03,5116.28,26855.6
3017,8c304bf1-67fc-4c63-b8ca-60329d25df09,Condomínio Rezende Residence,2005-01,67136.08,54730.5,184,34,18.48,7899.27,46831.23
3018,2417cdac-063f-4b98-8adc-d27fc5106bda,Condomínio Câmara Residence,2005-01,45033.439999999995,40164.96,74,8,10.81,2491.09,37673.87
3019,a8fbe1d0-e024-45bf-9dc0-ce58f01456f6,Condomínio Viana Residence,2005-01,37253.399999999994,30830.399999999998,116,20,17.24,6004.66,24825.74
3020,adcf053b-b285-4a2a-baf4-567e5e133405,Condomínio Dias Residence,2005-01,20209.5,16167.6,45,9,20.0,3266.97,12900.63
3021,878f982d-a145-47e6-a668-a11e623ba01b,Condomínio Novais Residence,2005-01,108140.34000000001,102522.66,154,8,5.19,9304.19,93218.47
3022,7faa7675-30c2-41fc-b0a2-0cd36c8abffa,Condomínio Ribeiro Residence,2005-01,100991.67,89063.52,127,15,11.81,11254.36,77809.16
3023,e18129c5-8829-4b7b-a394-407ca6d24c88,Condomínio Machado Residence,2005-01,29654.5,26689.050000000003,50,5,10.0,2565.1,24123.95
3024,a2087ae3-59ff-4a62-83fd-0d8cdab8b131,Condomínio da Luz Residence,2005-01,106045.44,98865.28000000001,192,13,6.77,15212.0,83653.28
3025,67e3b8d4-f6b5-49a7-a945-6ea8d865aa15,Condomínio Câmara Residence,2005-01,43156.52,37134.68,172,24,13.95,6817.31,30317.37
3026,f893ee42-29da-4c9b-a6ad-9aa0d412ea19,Condomínio Teixeira Residence,2005-01,61326.45,56329.479999999996,135,11,8.15,4387.3,51942.18
3027,ff2d33bd-23b2-42c1-8f81-6638923db54d,Condomínio Santos Residence,2005-01,55355.55,45449.82000000001,95,17,17.89,3950.13,41499.69
3028,c8f18f65-1f2d-4c85-87bd-24aafdf0c86b,Condomínio Campos Residence,2005-01,26583.829999999998,23078.27,91,12,13.19,4174.32,18903.95
3029,253db626-4b43-46db-b943-95446cbccacf,Condomínio Rocha Residence,2005-01,128628.14,114175.54,178,20,11.24,14398.17,99777.37
3030,1c62a233-ac32-4dcd-9453-71aee0e73760,Condomínio da Mota Residence,2005-01,90206.72,77521.4,128,18,14.06,8806.88,68714.52
3031,c18fc7bc-7206-4696-b2ab-0eba9c4f8ad6,Condomínio Martins Residence,2005-01,72574.15000000001,65145.3,127,13,10.24,5908.01,59237.29
3032,7fd9e383-5585-4b72-a376-046c645fbc55,Condomínio Lima Residence,2005-01,38557.799999999996,35137.35,124,11,8.87,4799.2,30338.15
3033,f0b62a3b-49ea-4fd6-882b-150134824b98,Condomínio Cardoso Residence,2005-01,60391.56,56015.36,138,10,7.25,10013.65,46001.71
3034,be7155e3-a916-4734-b72a-e2d43acc9d8b,Condomínio da Mata Residence,2005-01,63223.159999999996,58707.22,182,13,7.14,10358.84,48348.38
3035,14060d70-6024-4716-8a1b-84f78703bf43,Condomínio Silva Residence,2005-01,32498.4,29248.56,80,8,10.0,2734.85,26513.71
3036,7a21daf7-fd38-471c-a514-336ebcd8d394,Condomínio Nunes Residence,2005-01,91182.0,75751.2,195,33,16.92,14345.21,61405.99
3037,da70bd4a-50ac-486b-84b1-5e9b6e3f4c39,Condomínio Barbosa Residence,2005-01,32561.550000000003,29460.45,105,10,9.52,3711.39,25749.06
3038,1f6e9716-2bcd-4a8f-9daf-cf5122459ffe,Condomínio Barbosa Residence,2005-01,99966.58,80310.23,178,35,19.66,8428.35,71881.88
3039,dc6aaba2-39be-4d03-9f73-fa22638d7209,Condomínio Barros Residence,2005-01,90771.93000000001,85994.46,171,9,5.26,7744.17,78250.29
3040,226d6104-ab27-4745-a0b8-dac97ca6a4a0,Condomínio Rodrigues Residence,2005-01,47678.399999999994,38596.799999999996,126,24,19.05,7418.33,31178.47
3041,4619a4f7-9aa5-40c0-b8d6-ed7f8e8304be,Condomínio Macedo Residence,2005-01,64049.79,60404.68,123,7,5.69,9603.51,50801.17
3042,bcfeec42-9b78-4bbc-a1d5-118cd92facf5,Condomínio Fonseca Residence,2005-01,78695.95999999999,67855.19,196,27,13.78,12562.16,55293.03
3043,1a8ec54e-9b76-4768-9ee4-91184bb964d1,Condomínio Barros Residence,2005-01,24099.980000000003,19660.510000000002,38,7,18.42,3604.38,16056.13
